Provider Column,Race,Sex,Ethnicity,County,Count,Age,Year
1,Asian,Male,Not Hispanic,33,3,5,2021
1,NHOPI,Male,Not Hispanic,33,1,5,2021
1,NHOPI,Female,Not Hispanic,33,1,5,2021
1,TOM,Male,Not Hispanic,33,7,5,2021
1,TOM,Female,Not Hispanic,33,11,5,2021
1,White,Male,Hispanic,33,25,5,2021
1,White,Female,Hispanic,33,11,5,2021
1,Black,Male,Hispanic,33,4,5,2021
1,AIAN,Male,Hispanic,33,1,5,2021
1,TOM,Male,Hispanic,33,1,5,2021
1,TOM,Female,Hispanic,33,1,5,2021
1,White,Male,Not Hispanic,33,520,6,2021
1,White,Female,Not Hispanic,33,472,6,2021
1,Black,Male,Not Hispanic,33,135,6,2021
1,Black,Female,Not Hispanic,33,5,6,2021
1,AIAN,Male,Not Hispanic,33,3,6,2021
1,AIAN,Female,Not Hispanic,33,2,6,2021
1,Asian,Male,Not Hispanic,33,6,6,2021
1,Asian,Female,Not Hispanic,33,4,6,2021
1,NHOPI,Male,Not Hispanic,33,2,6,2021
1,NHOPI,Female,Not Hispanic,33,1,6,2021
1,TOM,Male,Not Hispanic,33,11,6,2021
1,TOM,Female,Not Hispanic,33,8,6,2021
1,White,Male,Hispanic,33,30,6,2021
1,White,Female,Hispanic,33,6,6,2021
1,Black,Male,Hispanic,33,4,6,2021
1,AIAN,Male,Hispanic,33,4,6,2021
1,Asian,Male,Hispanic,33,2,6,2021
1,TOM,Male,Hispanic,33,3,6,2021
1,TOM,Female,Hispanic,33,1,6,2021
1,White,Male,Not Hispanic,33,534,7,2021
1,White,Female,Not Hispanic,33,513,7,2021
1,Black,Male,Not Hispanic,33,142,7,2021
1,Black,Female,Not Hispanic,33,3,7,2021
1,AIAN,Male,Not Hispanic,33,2,7,2021
1,AIAN,Female,Not Hispanic,33,2,7,2021
1,Asian,Male,Not Hispanic,33,3,7,2021
1,Asian,Female,Not Hispanic,33,5,7,2021
1,TOM,Male,Not Hispanic,33,3,7,2021
1,TOM,Female,Not Hispanic,33,4,7,2021
1,White,Male,Hispanic,33,18,7,2021
1,White,Female,Hispanic,33,8,7,2021
1,Black,Male,Hispanic,33,2,7,2021
1,Black,Female,Hispanic,33,1,7,2021
1,Asian,Female,Hispanic,33,1,7,2021
1,NHOPI,Male,Hispanic,33,1,7,2021
1,TOM,Male,Hispanic,33,1,7,2021
1,White,Male,Not Hispanic,33,552,8,2021
1,White,Female,Not Hispanic,33,510,8,2021
1,Black,Male,Not Hispanic,33,123,8,2021
1,Black,Female,Not Hispanic,33,5,8,2021
1,Asian,Male,Not Hispanic,33,6,8,2021
1,Asian,Female,Not Hispanic,33,11,8,2021
1,TOM,Male,Not Hispanic,33,7,8,2021
1,TOM,Female,Not Hispanic,33,5,8,2021
1,White,Male,Hispanic,33,38,8,2021
1,White,Female,Hispanic,33,13,8,2021
1,Black,Male,Hispanic,33,5,8,2021
1,AIAN,Male,Hispanic,33,1,8,2021
1,Asian,Male,Hispanic,33,1,8,2021
1,Asian,Female,Hispanic,33,1,8,2021
1,White,Male,Not Hispanic,33,549,9,2021
1,White,Female,Not Hispanic,33,484,9,2021
1,Black,Male,Not Hispanic,33,110,9,2021
1,Black,Female,Not Hispanic,33,4,9,2021
1,AIAN,Male,Not Hispanic,33,1,9,2021
1,Asian,Male,Not Hispanic,33,6,9,2021
1,Asian,Female,Not Hispanic,33,2,9,2021
1,TOM,Male,Not Hispanic,33,7,9,2021
1,TOM,Female,Not Hispanic,33,4,9,2021
1,White,Male,Hispanic,33,37,9,2021
1,White,Female,Hispanic,33,11,9,2021
1,Black,Male,Hispanic,33,1,9,2021
1,Asian,Male,Hispanic,33,1,9,2021
1,TOM,Male,Hispanic,33,1,9,2021
1,White,Male,Not Hispanic,33,500,10,2021
1,White,Female,Not Hispanic,33,485,10,2021
1,Black,Male,Not Hispanic,33,92,10,2021
1,Black,Female,Not Hispanic,33,4,10,2021
1,AIAN,Male,Not Hispanic,33,3,10,2021
1,Asian,Male,Not Hispanic,33,8,10,2021
1,Asian,Female,Not Hispanic,33,5,10,2021
1,NHOPI,Male,Not Hispanic,33,1,10,2021
1,TOM,Male,Not Hispanic,33,3,10,2021
1,TOM,Female,Not Hispanic,33,5,10,2021
1,White,Male,Hispanic,33,20,10,2021
1,White,Female,Hispanic,33,7,10,2021
1,Black,Male,Hispanic,33,1,10,2021
1,AIAN,Male,Hispanic,33,3,10,2021
1,Asian,Male,Hispanic,33,1,10,2021
1,TOM,Female,Hispanic,33,1,10,2021
1,White,Male,Not Hispanic,33,551,11,2021
1,White,Female,Not Hispanic,33,491,11,2021
1,Black,Male,Not Hispanic,33,49,11,2021
1,Black,Female,Not Hispanic,33,2,11,2021
1,AIAN,Male,Not Hispanic,33,1,11,2021
1,AIAN,Female,Not Hispanic,33,2,11,2021
1,Asian,Male,Not Hispanic,33,2,11,2021
1,Asian,Female,Not Hispanic,33,5,11,2021
1,TOM,Male,Not Hispanic,33,2,11,2021
1,TOM,Female,Not Hispanic,33,5,11,2021
1,White,Male,Hispanic,33,11,11,2021
1,White,Female,Hispanic,33,5,11,2021
1,AIAN,Male,Hispanic,33,1,11,2021
1,AIAN,Female,Hispanic,33,2,11,2021
1,White,Male,Not Hispanic,33,626,12,2021
1,White,Female,Not Hispanic,33,611,12,2021
1,Black,Male,Not Hispanic,33,37,12,2021
1,Black,Female,Not Hispanic,33,1,12,2021
1,AIAN,Male,Not Hispanic,33,1,12,2021
1,AIAN,Female,Not Hispanic,33,4,12,2021
1,Asian,Male,Not Hispanic,33,2,12,2021
1,Asian,Female,Not Hispanic,33,7,12,2021
1,TOM,Male,Not Hispanic,33,1,12,2021
1,TOM,Female,Not Hispanic,33,4,12,2021
1,White,Male,Hispanic,33,12,12,2021
1,White,Female,Hispanic,33,6,12,2021
1,AIAN,Male,Hispanic,33,2,12,2021
1,White,Male,Not Hispanic,33,675,13,2021
1,White,Female,Not Hispanic,33,620,13,2021
1,Black,Male,Not Hispanic,33,14,13,2021
1,Black,Female,Not Hispanic,33,4,13,2021
1,AIAN,Male,Not Hispanic,33,3,13,2021
1,AIAN,Female,Not Hispanic,33,3,13,2021
1,Asian,Male,Not Hispanic,33,3,13,2021
1,Asian,Female,Not Hispanic,33,5,13,2021
1,NHOPI,Male,Not Hispanic,33,1,13,2021
1,TOM,Male,Not Hispanic,33,5,13,2021
1,TOM,Female,Not Hispanic,33,3,13,2021
1,White,Male,Hispanic,33,4,13,2021
1,White,Female,Hispanic,33,5,13,2021
1,Black,Male,Hispanic,33,2,13,2021
1,Black,Female,Hispanic,33,1,13,2021
1,AIAN,Female,Hispanic,33,2,13,2021
1,Asian,Female,Hispanic,33,1,13,2021
1,TOM,Male,Hispanic,33,1,13,2021
1,White,Male,Not Hispanic,33,566,14,2021
1,White,Female,Not Hispanic,33,585,14,2021
1,Black,Male,Not Hispanic,33,7,14,2021
1,Black,Female,Not Hispanic,33,2,14,2021
1,AIAN,Male,Not Hispanic,33,2,14,2021
1,AIAN,Female,Not Hispanic,33,4,14,2021
1,Asian,Male,Not Hispanic,33,3,14,2021
1,Asian,Female,Not Hispanic,33,7,14,2021
1,TOM,Male,Not Hispanic,33,4,14,2021
1,TOM,Female,Not Hispanic,33,3,14,2021
1,White,Male,Hispanic,33,5,14,2021
1,White,Female,Hispanic,33,6,14,2021
1,TOM,Female,Hispanic,33,1,14,2021
1,White,Male,Not Hispanic,33,446,15,2021
1,White,Female,Not Hispanic,33,516,15,2021
1,Black,Male,Not Hispanic,33,1,15,2021
1,Black,Female,Not Hispanic,33,1,15,2021
1,AIAN,Male,Not Hispanic,33,1,15,2021
1,AIAN,Female,Not Hispanic,33,1,15,2021
1,Asian,Female,Not Hispanic,33,1,15,2021
1,NHOPI,Male,Not Hispanic,33,1,15,2021
1,TOM,Male,Not Hispanic,33,1,15,2021
1,TOM,Female,Not Hispanic,33,2,15,2021
1,White,Male,Hispanic,33,2,15,2021
1,White,Female,Hispanic,33,3,15,2021
1,AIAN,Female,Hispanic,33,1,15,2021
1,White,Male,Not Hispanic,33,282,16,2021
1,White,Female,Not Hispanic,33,339,16,2021
1,Black,Female,Not Hispanic,33,1,16,2021
1,AIAN,Female,Not Hispanic,33,1,16,2021
1,Asian,Female,Not Hispanic,33,2,16,2021
1,TOM,Male,Not Hispanic,33,1,16,2021
1,TOM,Female,Not Hispanic,33,1,16,2021
1,White,Male,Hispanic,33,5,16,2021
1,White,Female,Hispanic,33,1,16,2021
1,White,Male,Not Hispanic,33,162,17,2021
1,White,Female,Not Hispanic,33,250,17,2021
1,AIAN,Male,Not Hispanic,33,1,17,2021
1,AIAN,Female,Not Hispanic,33,1,17,2021
1,Asian,Female,Not Hispanic,33,1,17,2021
1,TOM,Male,Not Hispanic,33,1,17,2021
1,TOM,Female,Not Hispanic,33,3,17,2021
1,White,Male,Hispanic,33,1,17,2021
1,White,Female,Hispanic,33,1,17,2021
1,White,Male,Not Hispanic,33,136,18,2021
1,White,Female,Not Hispanic,33,280,18,2021
1,Black,Male,Not Hispanic,33,1,18,2021
1,AIAN,Male,Not Hispanic,33,2,18,2021
1,Asian,Male,Not Hispanic,33,1,18,2021
1,Asian,Female,Not Hispanic,33,1,18,2021
1,TOM,Male,Not Hispanic,33,1,18,2021
1,TOM,Female,Not Hispanic,33,2,18,2021
1,White,Male,Hispanic,33,2,18,2021
1,White,Female,Hispanic,33,5,18,2021
1,White,Male,Not Hispanic,35,268,1,2021
1,White,Female,Not Hispanic,35,271,1,2021
1,Black,Male,Not Hispanic,35,3,1,2021
1,TOM,Male,Not Hispanic,35,10,1,2021
1,TOM,Female,Not Hispanic,35,10,1,2021
1,White,Male,Hispanic,35,3,1,2021
1,White,Female,Hispanic,35,3,1,2021
1,White,Male,Not Hispanic,35,306,2,2021
1,White,Female,Not Hispanic,35,315,2,2021
1,Black,Male,Not Hispanic,35,1,2,2021
1,Black,Female,Not Hispanic,35,2,2,2021
1,AIAN,Male,Not Hispanic,35,1,2,2021
1,Asian,Male,Not Hispanic,35,1,2,2021
1,Asian,Female,Not Hispanic,35,1,2,2021
1,TOM,Male,Not Hispanic,35,15,2,2021
1,TOM,Female,Not Hispanic,35,11,2,2021
1,White,Male,Hispanic,35,9,2,2021
1,White,Female,Hispanic,35,5,2,2021
1,Black,Male,Hispanic,35,3,2,2021
1,AIAN,Male,Hispanic,35,1,2,2021
1,White,Male,Not Hispanic,35,345,3,2021
1,White,Female,Not Hispanic,35,298,3,2021
1,Black,Male,Not Hispanic,35,1,3,2021
1,Black,Female,Not Hispanic,35,1,3,2021
1,AIAN,Male,Not Hispanic,35,1,3,2021
1,NHOPI,Male,Not Hispanic,35,1,3,2021
1,TOM,Male,Not Hispanic,35,5,3,2021
1,TOM,Female,Not Hispanic,35,4,3,2021
1,White,Male,Hispanic,35,6,3,2021
1,White,Female,Hispanic,35,5,3,2021
1,Black,Female,Hispanic,35,2,3,2021
1,TOM,Male,Hispanic,35,1,3,2021
1,White,Male,Not Hispanic,35,315,4,2021
1,White,Female,Not Hispanic,35,277,4,2021
1,Black,Male,Not Hispanic,35,4,4,2021
1,Black,Female,Not Hispanic,35,5,4,2021
1,Asian,Male,Not Hispanic,35,1,4,2021
1,Asian,Female,Not Hispanic,35,6,4,2021
1,TOM,Male,Not Hispanic,35,3,4,2021
1,TOM,Female,Not Hispanic,35,1,4,2021
1,White,Male,Hispanic,35,5,4,2021
1,White,Female,Hispanic,35,8,4,2021
1,Black,Female,Hispanic,35,1,4,2021
1,TOM,Male,Hispanic,35,1,4,2021
1,TOM,Female,Hispanic,35,1,4,2021
1,White,Male,Not Hispanic,35,225,5,2021
1,White,Female,Not Hispanic,35,224,5,2021
1,Black,Male,Not Hispanic,35,7,5,2021
1,Black,Female,Not Hispanic,35,6,5,2021
1,Asian,Male,Not Hispanic,35,5,5,2021
1,Asian,Female,Not Hispanic,35,10,5,2021
1,NHOPI,Male,Not Hispanic,35,1,5,2021
1,NHOPI,Female,Not Hispanic,35,1,5,2021
1,TOM,Male,Not Hispanic,35,1,5,2021
1,TOM,Female,Not Hispanic,35,4,5,2021
1,White,Male,Hispanic,35,4,5,2021
1,White,Female,Hispanic,35,3,5,2021
1,TOM,Female,Hispanic,35,3,5,2021
1,White,Male,Not Hispanic,35,235,6,2021
1,White,Female,Not Hispanic,35,243,6,2021
1,Black,Male,Not Hispanic,35,8,6,2021
1,AIAN,Female,Not Hispanic,35,1,6,2021
1,Asian,Male,Not Hispanic,35,5,6,2021
1,Asian,Female,Not Hispanic,35,1,6,2021
1,TOM,Male,Not Hispanic,35,5,6,2021
1,TOM,Female,Not Hispanic,35,2,6,2021
1,White,Male,Hispanic,35,7,6,2021
1,White,Female,Hispanic,35,3,6,2021
1,Asian,Female,Hispanic,35,1,6,2021
1,TOM,Female,Hispanic,35,2,6,2021
1,White,Male,Not Hispanic,35,294,7,2021
1,White,Female,Not Hispanic,35,279,7,2021
1,Black,Male,Not Hispanic,35,5,7,2021
1,Black,Female,Not Hispanic,35,1,7,2021
1,AIAN,Female,Not Hispanic,35,1,7,2021
1,Asian,Male,Not Hispanic,35,2,7,2021
1,Asian,Female,Not Hispanic,35,2,7,2021
1,TOM,Male,Not Hispanic,35,1,7,2021
1,TOM,Female,Not Hispanic,35,4,7,2021
1,White,Male,Hispanic,35,7,7,2021
1,White,Female,Hispanic,35,4,7,2021
1,Asian,Male,Hispanic,35,1,7,2021
1,White,Male,Not Hispanic,35,300,8,2021
1,White,Female,Not Hispanic,35,303,8,2021
1,Black,Male,Not Hispanic,35,3,8,2021
1,Black,Female,Not Hispanic,35,2,8,2021
1,AIAN,Male,Not Hispanic,35,1,8,2021
1,Asian,Male,Not Hispanic,35,2,8,2021
1,Asian,Female,Not Hispanic,35,2,8,2021
1,NHOPI,Female,Not Hispanic,35,5,8,2021
1,TOM,Male,Not Hispanic,35,1,8,2021
1,TOM,Female,Not Hispanic,35,4,8,2021
1,White,Male,Hispanic,35,4,8,2021
1,White,Female,Hispanic,35,1,8,2021
1,Asian,Female,Hispanic,35,1,8,2021
1,TOM,Male,Hispanic,35,1,8,2021
1,TOM,Female,Hispanic,35,1,8,2021
1,White,Male,Not Hispanic,35,312,9,2021
1,White,Female,Not Hispanic,35,314,9,2021
1,Black,Male,Not Hispanic,35,3,9,2021
1,Black,Female,Not Hispanic,35,1,9,2021
1,AIAN,Male,Not Hispanic,35,1,9,2021
1,AIAN,Female,Not Hispanic,35,1,9,2021
1,Asian,Male,Not Hispanic,35,1,9,2021
1,Asian,Female,Not Hispanic,35,1,9,2021
1,TOM,Male,Not Hispanic,35,1,9,2021
1,White,Male,Hispanic,35,2,9,2021
1,White,Female,Hispanic,35,6,9,2021
1,White,Male,Not Hispanic,35,297,10,2021
1,White,Female,Not Hispanic,35,270,10,2021
1,Black,Male,Not Hispanic,35,3,10,2021
1,AIAN,Male,Not Hispanic,35,4,10,2021
1,AIAN,Female,Not Hispanic,35,1,10,2021
1,TOM,Male,Not Hispanic,35,1,10,2021
1,TOM,Female,Not Hispanic,35,3,10,2021
1,White,Male,Hispanic,35,4,10,2021
1,White,Female,Hispanic,35,3,10,2021
1,White,Male,Not Hispanic,35,330,11,2021
1,White,Female,Not Hispanic,35,301,11,2021
1,Black,Male,Not Hispanic,35,4,11,2021
1,AIAN,Female,Not Hispanic,35,1,11,2021
1,TOM,Male,Not Hispanic,35,3,11,2021
1,White,Male,Hispanic,35,3,11,2021
1,White,Female,Hispanic,35,1,11,2021
1,White,Male,Not Hispanic,35,368,12,2021
1,White,Female,Not Hispanic,35,332,12,2021
1,AIAN,Male,Not Hispanic,35,3,12,2021
1,AIAN,Female,Not Hispanic,35,2,12,2021
1,Asian,Male,Not Hispanic,35,1,12,2021
1,Asian,Female,Not Hispanic,35,7,12,2021
1,TOM,Male,Not Hispanic,35,2,12,2021
1,TOM,Female,Not Hispanic,35,1,12,2021
1,White,Male,Hispanic,35,4,12,2021
1,White,Female,Hispanic,35,3,12,2021
1,White,Male,Not Hispanic,35,406,13,2021
1,White,Female,Not Hispanic,35,406,13,2021
1,Black,Female,Not Hispanic,35,2,13,2021
1,AIAN,Male,Not Hispanic,35,1,13,2021
1,Asian,Male,Not Hispanic,35,2,13,2021
1,Asian,Female,Not Hispanic,35,9,13,2021
1,TOM,Male,Not Hispanic,35,1,13,2021
1,TOM,Female,Not Hispanic,35,4,13,2021
1,White,Male,Hispanic,35,2,13,2021
1,White,Female,Hispanic,35,4,13,2021
1,White,Male,Not Hispanic,35,352,14,2021
1,White,Female,Not Hispanic,35,352,14,2021
1,Black,Male,Not Hispanic,35,1,14,2021
1,AIAN,Male,Not Hispanic,35,1,14,2021
1,AIAN,Female,Not Hispanic,35,1,14,2021
1,Asian,Female,Not Hispanic,35,1,14,2021
1,TOM,Male,Not Hispanic,35,7,14,2021
1,TOM,Female,Not Hispanic,35,1,14,2021
1,White,Female,Hispanic,35,1,14,2021
1,White,Male,Not Hispanic,35,272,15,2021
1,White,Female,Not Hispanic,35,285,15,2021
1,Black,Male,Not Hispanic,35,1,15,2021
1,Black,Female,Not Hispanic,35,1,15,2021
1,AIAN,Female,Not Hispanic,35,1,15,2021
1,Asian,Male,Not Hispanic,35,4,15,2021
1,Asian,Female,Not Hispanic,35,1,15,2021
1,TOM,Male,Not Hispanic,35,1,15,2021
1,TOM,Female,Not Hispanic,35,4,15,2021
1,White,Male,Hispanic,35,1,15,2021
1,White,Female,Hispanic,35,1,15,2021
1,White,Male,Not Hispanic,35,167,16,2021
1,White,Female,Not Hispanic,35,198,16,2021
1,Black,Male,Not Hispanic,35,1,16,2021
1,AIAN,Female,Not Hispanic,35,1,16,2021
1,TOM,Male,Not Hispanic,35,2,16,2021
1,TOM,Female,Not Hispanic,35,4,16,2021
1,White,Female,Hispanic,35,1,16,2021
1,White,Male,Not Hispanic,35,109,17,2021
1,White,Female,Not Hispanic,35,107,17,2021
1,Asian,Male,Not Hispanic,35,1,17,2021
1,TOM,Female,Not Hispanic,35,1,17,2021
1,White,Male,Not Hispanic,35,97,18,2021
1,White,Female,Not Hispanic,35,157,18,2021
1,Asian,Female,Not Hispanic,35,1,18,2021
1,TOM,Male,Not Hispanic,35,3,18,2021
1,TOM,Female,Not Hispanic,35,4,18,2021
1,White,Male,Hispanic,35,1,18,2021
1,White,Male,Not Hispanic,37,1649,1,2021
1,White,Female,Not Hispanic,37,1522,1,2021
1,Black,Male,Not Hispanic,37,438,1,2021
1,Black,Female,Not Hispanic,37,401,1,2021
1,AIAN,Male,Not Hispanic,37,4,1,2021
1,AIAN,Female,Not Hispanic,37,5,1,2021
1,Asian,Male,Not Hispanic,37,41,1,2021
1,Asian,Female,Not Hispanic,37,44,1,2021
1,NHOPI,Male,Not Hispanic,37,2,1,2021
1,NHOPI,Female,Not Hispanic,37,2,1,2021
1,TOM,Male,Not Hispanic,37,115,1,2021
1,TOM,Female,Not Hispanic,37,117,1,2021
1,White,Male,Hispanic,37,499,1,2021
1,White,Female,Hispanic,37,500,1,2021
1,Black,Male,Hispanic,37,21,1,2021
1,Black,Female,Hispanic,37,26,1,2021
1,AIAN,Male,Hispanic,37,11,1,2021
1,AIAN,Female,Hispanic,37,6,1,2021
1,Asian,Male,Hispanic,37,6,1,2021
1,Asian,Female,Hispanic,37,4,1,2021
1,NHOPI,Female,Hispanic,37,1,1,2021
1,TOM,Male,Hispanic,37,26,1,2021
1,TOM,Female,Hispanic,37,27,1,2021
1,White,Male,Not Hispanic,37,1971,2,2021
1,White,Female,Not Hispanic,37,1859,2,2021
1,Black,Male,Not Hispanic,37,388,2,2021
1,Black,Female,Not Hispanic,37,379,2,2021
1,AIAN,Male,Not Hispanic,37,4,2,2021
1,AIAN,Female,Not Hispanic,37,7,2,2021
1,Asian,Male,Not Hispanic,37,32,2,2021
1,Asian,Female,Not Hispanic,37,52,2,2021
1,TOM,Male,Not Hispanic,37,130,2,2021
1,TOM,Female,Not Hispanic,37,133,2,2021
1,White,Male,Hispanic,37,576,2,2021
1,White,Female,Hispanic,37,565,2,2021
1,Black,Male,Hispanic,37,25,2,2021
1,Black,Female,Hispanic,37,23,2,2021
1,AIAN,Male,Hispanic,37,15,2,2021
1,AIAN,Female,Hispanic,37,14,2,2021
1,Asian,Male,Hispanic,37,6,2,2021
1,Asian,Female,Hispanic,37,4,2,2021
1,NHOPI,Male,Hispanic,37,5,2,2021
1,NHOPI,Female,Hispanic,37,5,2,2021
1,TOM,Male,Hispanic,37,27,2,2021
1,TOM,Female,Hispanic,37,30,2,2021
1,White,Male,Not Hispanic,37,1986,3,2021
1,White,Female,Not Hispanic,37,1902,3,2021
1,Black,Male,Not Hispanic,37,306,3,2021
1,Black,Female,Not Hispanic,37,308,3,2021
1,AIAN,Male,Not Hispanic,37,5,3,2021
1,AIAN,Female,Not Hispanic,37,5,3,2021
1,Asian,Male,Not Hispanic,37,30,3,2021
1,Asian,Female,Not Hispanic,37,46,3,2021
1,NHOPI,Male,Not Hispanic,37,2,3,2021
1,NHOPI,Female,Not Hispanic,37,1,3,2021
1,TOM,Male,Not Hispanic,37,128,3,2021
1,TOM,Female,Not Hispanic,37,150,3,2021
1,White,Male,Hispanic,37,729,3,2021
1,White,Female,Hispanic,37,669,3,2021
1,Black,Male,Hispanic,37,23,3,2021
1,Black,Female,Hispanic,37,17,3,2021
1,AIAN,Male,Hispanic,37,12,3,2021
1,AIAN,Female,Hispanic,37,14,3,2021
1,Asian,Male,Hispanic,37,7,3,2021
1,NHOPI,Male,Hispanic,37,3,3,2021
1,NHOPI,Female,Hispanic,37,1,3,2021
1,TOM,Male,Hispanic,37,27,3,2021
1,TOM,Female,Hispanic,37,23,3,2021
1,White,Male,Not Hispanic,37,2795,4,2021
1,White,Female,Not Hispanic,37,2672,4,2021
1,Black,Male,Not Hispanic,37,468,4,2021
1,Black,Female,Not Hispanic,37,578,4,2021
1,AIAN,Male,Not Hispanic,37,7,4,2021
1,AIAN,Female,Not Hispanic,37,7,4,2021
1,Asian,Male,Not Hispanic,37,90,4,2021
1,Asian,Female,Not Hispanic,37,115,4,2021
1,NHOPI,Male,Not Hispanic,37,1,4,2021
1,TOM,Male,Not Hispanic,37,113,4,2021
1,TOM,Female,Not Hispanic,37,99,4,2021
1,White,Male,Hispanic,37,758,4,2021
1,White,Female,Hispanic,37,696,4,2021
1,Black,Male,Hispanic,37,38,4,2021
1,Black,Female,Hispanic,37,25,4,2021
1,AIAN,Male,Hispanic,37,27,4,2021
1,AIAN,Female,Hispanic,37,18,4,2021
1,Asian,Male,Hispanic,37,13,4,2021
1,Asian,Female,Hispanic,37,9,4,2021
1,NHOPI,Female,Hispanic,37,2,4,2021
1,TOM,Male,Hispanic,37,33,4,2021
1,TOM,Female,Hispanic,37,27,4,2021
1,White,Male,Not Hispanic,37,4709,5,2021
1,White,Female,Not Hispanic,37,4219,5,2021
1,Black,Male,Not Hispanic,37,631,5,2021
1,Black,Female,Not Hispanic,37,941,5,2021
1,AIAN,Male,Not Hispanic,37,15,5,2021
1,AIAN,Female,Not Hispanic,37,6,5,2021
1,Asian,Male,Not Hispanic,37,461,5,2021
1,Asian,Female,Not Hispanic,37,433,5,2021
1,NHOPI,Male,Not Hispanic,37,3,5,2021
1,NHOPI,Female,Not Hispanic,37,12,5,2021
1,TOM,Male,Not Hispanic,37,152,5,2021
1,TOM,Female,Not Hispanic,37,247,5,2021
1,White,Male,Hispanic,37,736,5,2021
1,White,Female,Hispanic,37,864,5,2021
1,Black,Male,Hispanic,37,19,5,2021
1,Black,Female,Hispanic,37,19,5,2021
1,AIAN,Male,Hispanic,37,16,5,2021
1,AIAN,Female,Hispanic,37,20,5,2021
1,Asian,Male,Hispanic,37,2,5,2021
1,Asian,Female,Hispanic,37,83,5,2021
1,NHOPI,Male,Hispanic,37,2,5,2021
1,NHOPI,Female,Hispanic,37,4,5,2021
1,TOM,Male,Hispanic,37,12,5,2021
1,TOM,Female,Hispanic,37,23,5,2021
1,White,Male,Not Hispanic,37,2299,6,2021
1,White,Female,Not Hispanic,37,2239,6,2021
1,Black,Male,Not Hispanic,37,418,6,2021
1,Black,Female,Not Hispanic,37,573,6,2021
1,AIAN,Male,Not Hispanic,37,9,6,2021
1,AIAN,Female,Not Hispanic,37,6,6,2021
1,Asian,Male,Not Hispanic,37,103,6,2021
1,Asian,Female,Not Hispanic,37,96,6,2021
1,NHOPI,Male,Not Hispanic,37,5,6,2021
1,TOM,Male,Not Hispanic,37,83,6,2021
1,TOM,Female,Not Hispanic,37,64,6,2021
1,White,Male,Hispanic,37,516,6,2021
1,White,Female,Hispanic,37,528,6,2021
1,Black,Male,Hispanic,37,11,6,2021
1,Black,Female,Hispanic,37,16,6,2021
1,AIAN,Male,Hispanic,37,6,6,2021
1,AIAN,Female,Hispanic,37,11,6,2021
1,Asian,Male,Hispanic,37,3,6,2021
1,Asian,Female,Hispanic,37,5,6,2021
1,NHOPI,Male,Hispanic,37,2,6,2021
1,NHOPI,Female,Hispanic,37,3,6,2021
1,TOM,Male,Hispanic,37,9,6,2021
1,TOM,Female,Hispanic,37,19,6,2021
1,White,Male,Not Hispanic,37,2242,7,2021
1,White,Female,Not Hispanic,37,2153,7,2021
1,Black,Male,Not Hispanic,37,285,7,2021
1,Black,Female,Not Hispanic,37,420,7,2021
1,AIAN,Male,Not Hispanic,37,5,7,2021
1,AIAN,Female,Not Hispanic,37,9,7,2021
1,Asian,Male,Not Hispanic,37,69,7,2021
1,Asian,Female,Not Hispanic,37,51,7,2021
1,NHOPI,Male,Not Hispanic,37,2,7,2021
1,NHOPI,Female,Not Hispanic,37,4,7,2021
1,TOM,Male,Not Hispanic,37,50,7,2021
1,TOM,Female,Not Hispanic,37,34,7,2021
1,White,Male,Hispanic,37,465,7,2021
1,White,Female,Hispanic,37,393,7,2021
1,Black,Male,Hispanic,37,12,7,2021
1,Black,Female,Hispanic,37,13,7,2021
1,AIAN,Male,Hispanic,37,15,7,2021
1,AIAN,Female,Hispanic,37,11,7,2021
1,Asian,Male,Hispanic,37,2,7,2021
1,Asian,Female,Hispanic,37,1,7,2021
1,NHOPI,Male,Hispanic,37,5,7,2021
1,TOM,Male,Hispanic,37,12,7,2021
1,TOM,Female,Hispanic,37,5,7,2021
1,White,Male,Not Hispanic,37,2324,8,2021
1,White,Female,Not Hispanic,37,2156,8,2021
1,Black,Male,Not Hispanic,37,185,8,2021
1,Black,Female,Not Hispanic,37,264,8,2021
1,AIAN,Male,Not Hispanic,37,2,8,2021
1,AIAN,Female,Not Hispanic,37,6,8,2021
1,Asian,Male,Not Hispanic,37,62,8,2021
1,Asian,Female,Not Hispanic,37,72,8,2021
1,NHOPI,Male,Not Hispanic,37,1,8,2021
1,NHOPI,Female,Not Hispanic,37,2,8,2021
1,TOM,Male,Not Hispanic,37,38,8,2021
1,TOM,Female,Not Hispanic,37,37,8,2021
1,White,Male,Hispanic,37,441,8,2021
1,White,Female,Hispanic,37,388,8,2021
1,Black,Male,Hispanic,37,14,8,2021
1,Black,Female,Hispanic,37,9,8,2021
1,AIAN,Male,Hispanic,37,11,8,2021
1,AIAN,Female,Hispanic,37,16,8,2021
1,Asian,Male,Hispanic,37,2,8,2021
1,Asian,Female,Hispanic,37,2,8,2021
1,NHOPI,Male,Hispanic,37,3,8,2021
1,TOM,Male,Hispanic,37,8,8,2021
1,TOM,Female,Hispanic,37,12,8,2021
1,White,Male,Not Hispanic,37,2178,9,2021
1,White,Female,Not Hispanic,37,2127,9,2021
1,Black,Male,Not Hispanic,37,187,9,2021
1,Black,Female,Not Hispanic,37,202,9,2021
1,AIAN,Male,Not Hispanic,37,3,9,2021
1,AIAN,Female,Not Hispanic,37,6,9,2021
1,Asian,Male,Not Hispanic,37,55,9,2021
