Provider Column,Race,Sex,Ethnicity,County,Count,Age,Year
1,White,Female,Hispanic,27,3,16,2020
1,AIAN,Female,Hispanic,27,1,16,2020
1,TOM,Male,Hispanic,27,1,16,2020
1,White,Male,Not Hispanic,27,349,17,2020
1,White,Female,Not Hispanic,27,398,17,2020
1,Black,Male,Not Hispanic,27,1,17,2020
1,Black,Female,Not Hispanic,27,3,17,2020
1,AIAN,Male,Not Hispanic,27,2,17,2020
1,AIAN,Female,Not Hispanic,27,2,17,2020
1,Asian,Male,Not Hispanic,27,1,17,2020
1,Asian,Female,Not Hispanic,27,3,17,2020
1,TOM,Male,Not Hispanic,27,1,17,2020
1,White,Male,Hispanic,27,3,17,2020
1,White,Male,Not Hispanic,27,291,18,2020
1,White,Female,Not Hispanic,27,488,18,2020
1,Black,Female,Not Hispanic,27,4,18,2020
1,AIAN,Male,Not Hispanic,27,1,18,2020
1,AIAN,Female,Not Hispanic,27,1,18,2020
1,Asian,Male,Not Hispanic,27,2,18,2020
1,Asian,Female,Not Hispanic,27,2,18,2020
1,TOM,Male,Not Hispanic,27,2,18,2020
1,TOM,Female,Not Hispanic,27,3,18,2020
1,White,Male,Hispanic,27,4,18,2020
1,White,Female,Hispanic,27,4,18,2020
1,AIAN,Male,Hispanic,27,1,18,2020
1,AIAN,Female,Hispanic,27,1,18,2020
1,White,Male,Not Hispanic,29,967,1,2020
1,White,Female,Not Hispanic,29,886,1,2020
1,Black,Male,Not Hispanic,29,67,1,2020
1,Black,Female,Not Hispanic,29,52,1,2020
1,AIAN,Male,Not Hispanic,29,1,1,2020
1,AIAN,Female,Not Hispanic,29,1,1,2020
1,Asian,Male,Not Hispanic,29,7,1,2020
1,Asian,Female,Not Hispanic,29,7,1,2020
1,TOM,Male,Not Hispanic,29,51,1,2020
1,TOM,Female,Not Hispanic,29,57,1,2020
1,White,Male,Hispanic,29,83,1,2020
1,White,Female,Hispanic,29,57,1,2020
1,Black,Male,Hispanic,29,11,1,2020
1,Black,Female,Hispanic,29,6,1,2020
1,AIAN,Male,Hispanic,29,4,1,2020
1,AIAN,Female,Hispanic,29,12,1,2020
1,Asian,Male,Hispanic,29,1,1,2020
1,Asian,Female,Hispanic,29,1,1,2020
1,TOM,Male,Hispanic,29,10,1,2020
1,TOM,Female,Hispanic,29,7,1,2020
1,White,Male,Not Hispanic,29,975,2,2020
1,White,Female,Not Hispanic,29,941,2,2020
1,Black,Male,Not Hispanic,29,46,2,2020
1,Black,Female,Not Hispanic,29,49,2,2020
1,AIAN,Male,Not Hispanic,29,3,2,2020
1,AIAN,Female,Not Hispanic,29,2,2,2020
1,Asian,Male,Not Hispanic,29,10,2,2020
1,Asian,Female,Not Hispanic,29,6,2,2020
1,TOM,Male,Not Hispanic,29,47,2,2020
1,TOM,Female,Not Hispanic,29,56,2,2020
1,White,Male,Hispanic,29,62,2,2020
1,White,Female,Hispanic,29,76,2,2020
1,Black,Male,Hispanic,29,11,2,2020
1,Black,Female,Hispanic,29,4,2,2020
1,AIAN,Male,Hispanic,29,5,2,2020
1,AIAN,Female,Hispanic,29,2,2,2020
1,TOM,Male,Hispanic,29,7,2,2020
1,TOM,Female,Hispanic,29,3,2,2020
1,White,Male,Not Hispanic,29,1070,3,2020
1,White,Female,Not Hispanic,29,1039,3,2020
1,Black,Male,Not Hispanic,29,53,3,2020
1,Black,Female,Not Hispanic,29,39,3,2020
1,AIAN,Female,Not Hispanic,29,2,3,2020
1,Asian,Male,Not Hispanic,29,11,3,2020
1,Asian,Female,Not Hispanic,29,10,3,2020
1,TOM,Male,Not Hispanic,29,61,3,2020
1,TOM,Female,Not Hispanic,29,50,3,2020
1,White,Male,Hispanic,29,52,3,2020
1,White,Female,Hispanic,29,50,3,2020
1,Black,Male,Hispanic,29,5,3,2020
1,Black,Female,Hispanic,29,2,3,2020
1,AIAN,Male,Hispanic,29,2,3,2020
1,AIAN,Female,Hispanic,29,2,3,2020
1,Asian,Female,Hispanic,29,1,3,2020
1,TOM,Male,Hispanic,29,5,3,2020
1,TOM,Female,Hispanic,29,5,3,2020
1,White,Male,Not Hispanic,29,1398,4,2020
1,White,Female,Not Hispanic,29,1465,4,2020
1,Black,Male,Not Hispanic,29,99,4,2020
1,Black,Female,Not Hispanic,29,127,4,2020
1,AIAN,Male,Not Hispanic,29,3,4,2020
1,AIAN,Female,Not Hispanic,29,1,4,2020
1,Asian,Male,Not Hispanic,29,16,4,2020
1,Asian,Female,Not Hispanic,29,17,4,2020
1,NHOPI,Female,Not Hispanic,29,2,4,2020
1,TOM,Male,Not Hispanic,29,46,4,2020
1,TOM,Female,Not Hispanic,29,49,4,2020
1,White,Male,Hispanic,29,81,4,2020
1,White,Female,Hispanic,29,65,4,2020
1,Black,Male,Hispanic,29,4,4,2020
1,Black,Female,Hispanic,29,8,4,2020
1,AIAN,Male,Hispanic,29,3,4,2020
1,AIAN,Female,Hispanic,29,4,4,2020
1,Asian,Male,Hispanic,29,1,4,2020
1,Asian,Female,Hispanic,29,1,4,2020
1,NHOPI,Male,Hispanic,29,1,4,2020
1,TOM,Male,Hispanic,29,5,4,2020
1,TOM,Female,Hispanic,29,10,4,2020
1,White,Male,Not Hispanic,29,2209,5,2020
1,White,Female,Not Hispanic,29,2321,5,2020
1,Black,Male,Not Hispanic,29,198,5,2020
1,Black,Female,Not Hispanic,29,210,5,2020
1,AIAN,Male,Not Hispanic,29,3,5,2020
1,Asian,Male,Not Hispanic,29,21,5,2020
1,Asian,Female,Not Hispanic,29,51,5,2020
1,NHOPI,Female,Not Hispanic,29,2,5,2020
1,TOM,Male,Not Hispanic,29,67,5,2020
1,TOM,Female,Not Hispanic,29,44,5,2020
1,White,Male,Hispanic,29,122,5,2020
1,White,Female,Hispanic,29,94,5,2020
1,Black,Male,Hispanic,29,6,5,2020
1,Black,Female,Hispanic,29,5,5,2020
1,AIAN,Male,Hispanic,29,1,5,2020
1,AIAN,Female,Hispanic,29,3,5,2020
1,Asian,Male,Hispanic,29,3,5,2020
1,Asian,Female,Hispanic,29,4,5,2020
1,NHOPI,Male,Hispanic,29,16,5,2020
1,TOM,Male,Hispanic,29,7,5,2020
1,TOM,Female,Hispanic,29,12,5,2020
1,White,Male,Not Hispanic,29,1256,6,2020
1,White,Female,Not Hispanic,29,1258,6,2020
1,Black,Male,Not Hispanic,29,111,6,2020
1,Black,Female,Not Hispanic,29,90,6,2020
1,AIAN,Male,Not Hispanic,29,5,6,2020
1,AIAN,Female,Not Hispanic,29,2,6,2020
1,Asian,Male,Not Hispanic,29,16,6,2020
1,Asian,Female,Not Hispanic,29,13,6,2020
1,NHOPI,Male,Not Hispanic,29,1,6,2020
1,TOM,Male,Not Hispanic,29,27,6,2020
1,TOM,Female,Not Hispanic,29,34,6,2020
1,White,Male,Hispanic,29,58,6,2020
1,White,Female,Hispanic,29,39,6,2020
1,Black,Male,Hispanic,29,1,6,2020
1,Black,Female,Hispanic,29,2,6,2020
1,AIAN,Male,Hispanic,29,1,6,2020
1,AIAN,Female,Hispanic,29,2,6,2020
1,Asian,Male,Hispanic,29,2,6,2020
1,Asian,Female,Hispanic,29,3,6,2020
1,NHOPI,Male,Hispanic,29,32,6,2020
1,TOM,Male,Hispanic,29,5,6,2020
1,TOM,Female,Hispanic,29,5,6,2020
1,White,Male,Not Hispanic,29,1357,7,2020
1,White,Female,Not Hispanic,29,1381,7,2020
1,Black,Male,Not Hispanic,29,91,7,2020
1,Black,Female,Not Hispanic,29,47,7,2020
1,AIAN,Male,Not Hispanic,29,2,7,2020
1,AIAN,Female,Not Hispanic,29,3,7,2020
1,Asian,Male,Not Hispanic,29,23,7,2020
1,Asian,Female,Not Hispanic,29,11,7,2020
1,NHOPI,Male,Not Hispanic,29,1,7,2020
1,NHOPI,Female,Not Hispanic,29,3,7,2020
1,TOM,Male,Not Hispanic,29,12,7,2020
1,TOM,Female,Not Hispanic,29,18,7,2020
1,White,Male,Hispanic,29,43,7,2020
1,White,Female,Hispanic,29,33,7,2020
1,Black,Female,Hispanic,29,6,7,2020
1,AIAN,Male,Hispanic,29,4,7,2020
1,AIAN,Female,Hispanic,29,1,7,2020
1,Asian,Female,Hispanic,29,1,7,2020
1,NHOPI,Male,Hispanic,29,2,7,2020
1,NHOPI,Female,Hispanic,29,1,7,2020
1,TOM,Male,Hispanic,29,2,7,2020
1,TOM,Female,Hispanic,29,1,7,2020
1,White,Male,Not Hispanic,29,1272,8,2020
1,White,Female,Not Hispanic,29,1216,8,2020
1,Black,Male,Not Hispanic,29,43,8,2020
1,Black,Female,Not Hispanic,29,44,8,2020
1,AIAN,Male,Not Hispanic,29,1,8,2020
1,AIAN,Female,Not Hispanic,29,4,8,2020
1,Asian,Male,Not Hispanic,29,34,8,2020
1,Asian,Female,Not Hispanic,29,18,8,2020
1,TOM,Male,Not Hispanic,29,9,8,2020
1,TOM,Female,Not Hispanic,29,13,8,2020
1,White,Male,Hispanic,29,49,8,2020
1,White,Female,Hispanic,29,48,8,2020
1,Black,Male,Hispanic,29,4,8,2020
1,Black,Female,Hispanic,29,5,8,2020
1,AIAN,Male,Hispanic,29,1,8,2020
1,AIAN,Female,Hispanic,29,4,8,2020
1,TOM,Male,Hispanic,29,1,8,2020
1,TOM,Female,Hispanic,29,1,8,2020
1,White,Male,Not Hispanic,29,1193,9,2020
1,White,Female,Not Hispanic,29,1159,9,2020
1,Black,Male,Not Hispanic,29,28,9,2020
1,Black,Female,Not Hispanic,29,25,9,2020
1,AIAN,Male,Not Hispanic,29,5,9,2020
1,AIAN,Female,Not Hispanic,29,2,9,2020
1,Asian,Male,Not Hispanic,29,8,9,2020
1,Asian,Female,Not Hispanic,29,18,9,2020
1,TOM,Male,Not Hispanic,29,12,9,2020
1,TOM,Female,Not Hispanic,29,8,9,2020
1,White,Male,Hispanic,29,41,9,2020
1,White,Female,Hispanic,29,75,9,2020
1,Black,Male,Hispanic,29,5,9,2020
1,AIAN,Female,Hispanic,29,3,9,2020
1,NHOPI,Male,Hispanic,29,1,9,2020
1,TOM,Male,Hispanic,29,3,9,2020
1,TOM,Female,Hispanic,29,1,9,2020
1,White,Male,Not Hispanic,29,1237,10,2020
1,White,Female,Not Hispanic,29,1112,10,2020
1,Black,Male,Not Hispanic,29,41,10,2020
1,Black,Female,Not Hispanic,29,23,10,2020
1,AIAN,Male,Not Hispanic,29,3,10,2020
1,AIAN,Female,Not Hispanic,29,2,10,2020
1,Asian,Male,Not Hispanic,29,12,10,2020
1,Asian,Female,Not Hispanic,29,24,10,2020
1,NHOPI,Female,Not Hispanic,29,1,10,2020
1,TOM,Male,Not Hispanic,29,16,10,2020
1,TOM,Female,Not Hispanic,29,11,10,2020
1,White,Male,Hispanic,29,32,10,2020
1,White,Female,Hispanic,29,28,10,2020
1,Black,Male,Hispanic,29,3,10,2020
1,Black,Female,Hispanic,29,3,10,2020
1,AIAN,Male,Hispanic,29,1,10,2020
1,AIAN,Female,Hispanic,29,1,10,2020
1,Asian,Female,Hispanic,29,1,10,2020
1,TOM,Male,Hispanic,29,2,10,2020
1,TOM,Female,Hispanic,29,10,10,2020
1,White,Male,Not Hispanic,29,1205,11,2020
1,White,Female,Not Hispanic,29,1184,11,2020
1,Black,Male,Not Hispanic,29,44,11,2020
1,Black,Female,Not Hispanic,29,22,11,2020
1,AIAN,Male,Not Hispanic,29,4,11,2020
1,AIAN,Female,Not Hispanic,29,2,11,2020
1,Asian,Male,Not Hispanic,29,6,11,2020
1,Asian,Female,Not Hispanic,29,13,11,2020
1,NHOPI,Male,Not Hispanic,29,1,11,2020
1,TOM,Male,Not Hispanic,29,4,11,2020
1,TOM,Female,Not Hispanic,29,10,11,2020
1,White,Male,Hispanic,29,12,11,2020
1,White,Female,Hispanic,29,23,11,2020
1,Black,Male,Hispanic,29,1,11,2020
1,Black,Female,Hispanic,29,1,11,2020
1,AIAN,Male,Hispanic,29,1,11,2020
1,AIAN,Female,Hispanic,29,1,11,2020
1,NHOPI,Female,Hispanic,29,1,11,2020
1,TOM,Male,Hispanic,29,1,11,2020
1,TOM,Female,Hispanic,29,2,11,2020
1,White,Male,Not Hispanic,29,1321,12,2020
1,White,Female,Not Hispanic,29,1436,12,2020
1,Black,Male,Not Hispanic,29,33,12,2020
1,Black,Female,Not Hispanic,29,21,12,2020
1,AIAN,Male,Not Hispanic,29,5,12,2020
1,AIAN,Female,Not Hispanic,29,6,12,2020
1,Asian,Male,Not Hispanic,29,12,12,2020
1,Asian,Female,Not Hispanic,29,12,12,2020
1,NHOPI,Male,Not Hispanic,29,1,12,2020
1,TOM,Male,Not Hispanic,29,12,12,2020
1,TOM,Female,Not Hispanic,29,5,12,2020
1,White,Male,Hispanic,29,17,12,2020
1,White,Female,Hispanic,29,18,12,2020
1,Black,Male,Hispanic,29,2,12,2020
1,AIAN,Male,Hispanic,29,1,12,2020
1,TOM,Male,Hispanic,29,1,12,2020
1,White,Male,Not Hispanic,29,1503,13,2020
1,White,Female,Not Hispanic,29,1530,13,2020
1,Black,Male,Not Hispanic,29,22,13,2020
1,Black,Female,Not Hispanic,29,31,13,2020
1,AIAN,Male,Not Hispanic,29,3,13,2020
1,AIAN,Female,Not Hispanic,29,5,13,2020
1,Asian,Male,Not Hispanic,29,13,13,2020
1,Asian,Female,Not Hispanic,29,12,13,2020
1,NHOPI,Male,Not Hispanic,29,3,13,2020
1,TOM,Male,Not Hispanic,29,10,13,2020
1,TOM,Female,Not Hispanic,29,13,13,2020
1,White,Male,Hispanic,29,14,13,2020
1,White,Female,Hispanic,29,24,13,2020
1,Black,Male,Hispanic,29,3,13,2020
1,Black,Female,Hispanic,29,2,13,2020
1,AIAN,Male,Hispanic,29,2,13,2020
1,Asian,Female,Hispanic,29,1,13,2020
1,White,Male,Not Hispanic,29,1259,14,2020
1,White,Female,Not Hispanic,29,1354,14,2020
1,Black,Male,Not Hispanic,29,21,14,2020
1,Black,Female,Not Hispanic,29,18,14,2020
1,AIAN,Male,Not Hispanic,29,7,14,2020
1,AIAN,Female,Not Hispanic,29,5,14,2020
1,Asian,Male,Not Hispanic,29,6,14,2020
1,Asian,Female,Not Hispanic,29,15,14,2020
1,NHOPI,Male,Not Hispanic,29,1,14,2020
1,TOM,Male,Not Hispanic,29,13,14,2020
1,TOM,Female,Not Hispanic,29,8,14,2020
1,White,Male,Hispanic,29,12,14,2020
1,White,Female,Hispanic,29,19,14,2020
1,Black,Female,Hispanic,29,2,14,2020
1,AIAN,Female,Hispanic,29,1,14,2020
1,TOM,Male,Hispanic,29,1,14,2020
1,White,Male,Not Hispanic,29,926,15,2020
1,White,Female,Not Hispanic,29,1083,15,2020
1,Black,Male,Not Hispanic,29,10,15,2020
1,Black,Female,Not Hispanic,29,10,15,2020
1,AIAN,Male,Not Hispanic,29,1,15,2020
1,AIAN,Female,Not Hispanic,29,6,15,2020
1,Asian,Male,Not Hispanic,29,4,15,2020
1,Asian,Female,Not Hispanic,29,12,15,2020
1,TOM,Male,Not Hispanic,29,4,15,2020
1,TOM,Female,Not Hispanic,29,8,15,2020
1,White,Male,Hispanic,29,5,15,2020
1,White,Female,Hispanic,29,8,15,2020
1,TOM,Male,Hispanic,29,1,15,2020
1,TOM,Female,Hispanic,29,1,15,2020
1,White,Male,Not Hispanic,29,619,16,2020
1,White,Female,Not Hispanic,29,772,16,2020
1,Black,Male,Not Hispanic,29,4,16,2020
1,Black,Female,Not Hispanic,29,3,16,2020
1,AIAN,Female,Not Hispanic,29,3,16,2020
1,Asian,Male,Not Hispanic,29,3,16,2020
1,Asian,Female,Not Hispanic,29,3,16,2020
1,TOM,Male,Not Hispanic,29,8,16,2020
1,TOM,Female,Not Hispanic,29,6,16,2020
1,White,Male,Hispanic,29,2,16,2020
1,White,Female,Hispanic,29,6,16,2020
1,Black,Male,Hispanic,29,1,16,2020
1,Black,Female,Hispanic,29,2,16,2020
1,Asian,Male,Hispanic,29,1,16,2020
1,TOM,Male,Hispanic,29,2,16,2020
1,TOM,Female,Hispanic,29,1,16,2020
1,White,Male,Not Hispanic,29,403,17,2020
1,White,Female,Not Hispanic,29,575,17,2020
1,Black,Male,Not Hispanic,29,6,17,2020
1,Black,Female,Not Hispanic,29,2,17,2020
1,Asian,Male,Not Hispanic,29,2,17,2020
1,Asian,Female,Not Hispanic,29,3,17,2020
1,TOM,Male,Not Hispanic,29,2,17,2020
1,TOM,Female,Not Hispanic,29,4,17,2020
1,White,Male,Hispanic,29,1,17,2020
1,White,Female,Hispanic,29,1,17,2020
1,White,Male,Not Hispanic,29,334,18,2020
1,White,Female,Not Hispanic,29,727,18,2020
1,Black,Female,Not Hispanic,29,7,18,2020
1,AIAN,Male,Not Hispanic,29,1,18,2020
1,AIAN,Female,Not Hispanic,29,1,18,2020
1,Asian,Male,Not Hispanic,29,4,18,2020
1,Asian,Female,Not Hispanic,29,2,18,2020
1,TOM,Male,Not Hispanic,29,2,18,2020
1,TOM,Female,Not Hispanic,29,3,18,2020
1,White,Male,Hispanic,29,4,18,2020
1,White,Female,Hispanic,29,4,18,2020
1,AIAN,Male,Hispanic,29,2,18,2020
1,AIAN,Female,Hispanic,29,1,18,2020
1,White,Male,Not Hispanic,31,52359,1,2020
1,White,Female,Not Hispanic,31,49770,1,2020
1,Black,Male,Not Hispanic,31,36927,1,2020
1,Black,Female,Not Hispanic,31,35466,1,2020
1,AIAN,Male,Not Hispanic,31,186,1,2020
1,AIAN,Female,Not Hispanic,31,172,1,2020
1,Asian,Male,Not Hispanic,31,12074,1,2020
1,Asian,Female,Not Hispanic,31,11491,1,2020
1,NHOPI,Male,Not Hispanic,31,43,1,2020
1,NHOPI,Female,Not Hispanic,31,30,1,2020
1,TOM,Male,Not Hispanic,31,5615,1,2020
1,TOM,Female,Not Hispanic,31,5238,1,2020
1,White,Male,Hispanic,31,44338,1,2020
1,White,Female,Hispanic,31,43157,1,2020
1,Black,Male,Hispanic,31,2198,1,2020
1,Black,Female,Hispanic,31,2155,1,2020
1,AIAN,Male,Hispanic,31,935,1,2020
1,AIAN,Female,Hispanic,31,883,1,2020
1,Asian,Male,Hispanic,31,479,1,2020
1,Asian,Female,Hispanic,31,461,1,2020
1,NHOPI,Male,Hispanic,31,110,1,2020
1,NHOPI,Female,Hispanic,31,92,1,2020
1,TOM,Male,Hispanic,31,1664,1,2020
1,TOM,Female,Hispanic,31,1595,1,2020
1,White,Male,Not Hispanic,31,50113,2,2020
1,White,Female,Not Hispanic,31,47543,2,2020
1,Black,Male,Not Hispanic,31,38526,2,2020
1,Black,Female,Not Hispanic,31,37488,2,2020
1,AIAN,Male,Not Hispanic,31,180,2,2020
1,AIAN,Female,Not Hispanic,31,188,2,2020
1,Asian,Male,Not Hispanic,31,11442,2,2020
1,Asian,Female,Not Hispanic,31,10986,2,2020
1,NHOPI,Male,Not Hispanic,31,30,2,2020
1,NHOPI,Female,Not Hispanic,31,25,2,2020
1,TOM,Male,Not Hispanic,31,5193,2,2020
1,TOM,Female,Not Hispanic,31,4841,2,2020
1,White,Male,Hispanic,31,49600,2,2020
1,White,Female,Hispanic,31,47558,2,2020
1,Black,Male,Hispanic,31,1973,2,2020
1,Black,Female,Hispanic,31,1987,2,2020
1,AIAN,Male,Hispanic,31,567,2,2020
1,AIAN,Female,Hispanic,31,578,2,2020
1,Asian,Male,Hispanic,31,446,2,2020
1,Asian,Female,Hispanic,31,411,2,2020
1,NHOPI,Male,Hispanic,31,67,2,2020
1,NHOPI,Female,Hispanic,31,81,2,2020
1,TOM,Male,Hispanic,31,1584,2,2020
1,TOM,Female,Hispanic,31,1531,2,2020
1,White,Male,Not Hispanic,31,48541,3,2020
1,White,Female,Not Hispanic,31,46473,3,2020
1,Black,Male,Not Hispanic,31,39870,3,2020
1,Black,Female,Not Hispanic,31,39208,3,2020
1,AIAN,Male,Not Hispanic,31,232,3,2020
1,AIAN,Female,Not Hispanic,31,204,3,2020
1,Asian,Male,Not Hispanic,31,10457,3,2020
1,Asian,Female,Not Hispanic,31,9923,3,2020
1,NHOPI,Male,Not Hispanic,31,4,3,2020
1,NHOPI,Female,Not Hispanic,31,17,3,2020
1,TOM,Male,Not Hispanic,31,4759,3,2020
1,TOM,Female,Not Hispanic,31,4289,3,2020
1,White,Male,Hispanic,31,57930,3,2020
1,White,Female,Hispanic,31,55471,3,2020
1,Black,Male,Hispanic,31,2551,3,2020
1,Black,Female,Hispanic,31,2474,3,2020
1,AIAN,Male,Hispanic,31,1726,3,2020
1,AIAN,Female,Hispanic,31,1548,3,2020
1,Asian,Male,Hispanic,31,565,3,2020
1,Asian,Female,Hispanic,31,531,3,2020
1,NHOPI,Male,Hispanic,31,107,3,2020
1,NHOPI,Female,Hispanic,31,113,3,2020
1,TOM,Male,Hispanic,31,1555,3,2020
1,TOM,Female,Hispanic,31,1571,3,2020
1,White,Male,Not Hispanic,31,48577,4,2020
1,White,Female,Not Hispanic,31,46969,4,2020
1,Black,Male,Not Hispanic,31,37568,4,2020
1,Black,Female,Not Hispanic,31,38055,4,2020
1,AIAN,Male,Not Hispanic,31,178,4,2020
1,AIAN,Female,Not Hispanic,31,179,4,2020
1,Asian,Male,Not Hispanic,31,10091,4,2020
1,Asian,Female,Not Hispanic,31,10102,4,2020
1,NHOPI,Male,Not Hispanic,31,19,4,2020
1,NHOPI,Female,Not Hispanic,31,13,4,2020
1,TOM,Male,Not Hispanic,31,3890,4,2020
1,TOM,Female,Not Hispanic,31,3718,4,2020
1,White,Male,Hispanic,31,55171,4,2020
1,White,Female,Hispanic,31,53065,4,2020
1,Black,Male,Hispanic,31,2236,4,2020
1,Black,Female,Hispanic,31,2243,4,2020
1,AIAN,Male,Hispanic,31,1724,4,2020
1,AIAN,Female,Hispanic,31,1505,4,2020
1,Asian,Male,Hispanic,31,476,4,2020
1,Asian,Female,Hispanic,31,455,4,2020
1,NHOPI,Male,Hispanic,31,104,4,2020
1,NHOPI,Female,Hispanic,31,104,4,2020
1,TOM,Male,Hispanic,31,1318,4,2020
1,TOM,Female,Hispanic,31,1287,4,2020
1,White,Male,Not Hispanic,31,53186,5,2020
1,White,Female,Not Hispanic,31,55080,5,2020
1,Black,Male,Not Hispanic,31,37311,5,2020
1,Black,Female,Not Hispanic,31,40304,5,2020
1,AIAN,Male,Not Hispanic,31,166,5,2020
1,AIAN,Female,Not Hispanic,31,199,5,2020
1,Asian,Male,Not Hispanic,31,12124,5,2020
1,Asian,Female,Not Hispanic,31,12245,5,2020
1,NHOPI,Male,Not Hispanic,31,30,5,2020
1,NHOPI,Female,Not Hispanic,31,24,5,2020
1,TOM,Male,Not Hispanic,31,3273,5,2020
1,TOM,Female,Not Hispanic,31,3635,5,2020
1,White,Male,Hispanic,31,49120,5,2020
1,White,Female,Hispanic,31,49467,5,2020
1,Black,Male,Hispanic,31,1877,5,2020
1,Black,Female,Hispanic,31,1865,5,2020
1,AIAN,Male,Hispanic,31,1410,5,2020
1,AIAN,Female,Hispanic,31,1461,5,2020
1,Asian,Male,Hispanic,31,401,5,2020
1,Asian,Female,Hispanic,31,358,5,2020
1,NHOPI,Male,Hispanic,31,107,5,2020
1,NHOPI,Female,Hispanic,31,99,5,2020
1,TOM,Male,Hispanic,31,1078,5,2020
1,TOM,Female,Hispanic,31,1064,5,2020
1,White,Male,Not Hispanic,31,86329,6,2020
1,White,Female,Not Hispanic,31,86018,6,2020
1,Black,Male,Not Hispanic,31,45820,6,2020
1,Black,Female,Not Hispanic,31,50569,6,2020
1,AIAN,Male,Not Hispanic,31,242,6,2020
1,AIAN,Female,Not Hispanic,31,319,6,2020
1,Asian,Male,Not Hispanic,31,17963,6,2020
1,Asian,Female,Not Hispanic,31,19573,6,2020
1,NHOPI,Male,Not Hispanic,31,47,6,2020
1,NHOPI,Female,Not Hispanic,31,37,6,2020
1,TOM,Male,Not Hispanic,31,4088,6,2020
1,TOM,Female,Not Hispanic,31,3944,6,2020
1,White,Male,Hispanic,31,50393,6,2020
1,White,Female,Hispanic,31,49703,6,2020
1,Black,Male,Hispanic,31,1890,6,2020
1,Black,Female,Hispanic,31,1951,6,2020
1,AIAN,Male,Hispanic,31,1460,6,2020
1,AIAN,Female,Hispanic,31,1443,6,2020
1,Asian,Male,Hispanic,31,396,6,2020
1,Asian,Female,Hispanic,31,397,6,2020
1,NHOPI,Male,Hispanic,31,137,6,2020
1,NHOPI,Female,Hispanic,31,135,6,2020
1,TOM,Male,Hispanic,31,1050,6,2020
1,TOM,Female,Hispanic,31,1174,6,2020
1,White,Male,Not Hispanic,31,92937,7,2020
1,White,Female,Not Hispanic,31,88871,7,2020
1,Black,Male,Not Hispanic,31,39609,7,2020
1,Black,Female,Not Hispanic,31,45548,7,2020
1,AIAN,Male,Not Hispanic,31,274,7,2020
1,AIAN,Female,Not Hispanic,31,275,7,2020
1,Asian,Male,Not Hispanic,31,20384,7,2020
1,Asian,Female,Not Hispanic,31,20629,7,2020
1,NHOPI,Male,Not Hispanic,31,55,7,2020
1,NHOPI,Female,Not Hispanic,31,54,7,2020
1,TOM,Male,Not Hispanic,31,3042,7,2020
1,TOM,Female,Not Hispanic,31,3327,7,2020
1,White,Male,Hispanic,31,49622,7,2020
1,White,Female,Hispanic,31,45524,7,2020
1,Black,Male,Hispanic,31,1758,7,2020
1,Black,Female,Hispanic,31,1736,7,2020
1,AIAN,Male,Hispanic,31,1605,7,2020
1,AIAN,Female,Hispanic,31,1286,7,2020
1,Asian,Male,Hispanic,31,353,7,2020
1,Asian,Female,Hispanic,31,353,7,2020
1,NHOPI,Male,Hispanic,31,162,7,2020
1,NHOPI,Female,Hispanic,31,138,7,2020
1,TOM,Male,Hispanic,31,982,7,2020
1,TOM,Female,Hispanic,31,1017,7,2020
1,White,Male,Not Hispanic,31,83533,8,2020
1,White,Female,Not Hispanic,31,79047,8,2020
1,Black,Male,Not Hispanic,31,33436,8,2020
1,Black,Female,Not Hispanic,31,41286,8,2020
1,AIAN,Male,Not Hispanic,31,238,8,2020
1,AIAN,Female,Not Hispanic,31,199,8,2020
1,Asian,Male,Not Hispanic,31,18403,8,2020
1,Asian,Female,Not Hispanic,31,18778,8,2020
1,NHOPI,Male,Not Hispanic,31,45,8,2020
1,NHOPI,Female,Not Hispanic,31,35,8,2020
1,TOM,Male,Not Hispanic,31,2375,8,2020
1,TOM,Female,Not Hispanic,31,2695,8,2020
1,White,Male,Hispanic,31,50059,8,2020
1,White,Female,Hispanic,31,45288,8,2020
1,Black,Male,Hispanic,31,1601,8,2020
1,Black,Female,Hispanic,31,1831,8,2020
1,AIAN,Male,Hispanic,31,1560,8,2020
1,AIAN,Female,Hispanic,31,1299,8,2020
1,Asian,Male,Hispanic,31,384,8,2020
1,Asian,Female,Hispanic,31,413,8,2020
1,NHOPI,Male,Hispanic,31,136,8,2020
1,NHOPI,Female,Hispanic,31,95,8,2020
1,TOM,Male,Hispanic,31,914,8,2020
1,TOM,Female,Hispanic,31,860,8,2020
1,White,Male,Not Hispanic,31,70861,9,2020
1,White,Female,Not Hispanic,31,66536,9,2020
1,Black,Male,Not Hispanic,31,31948,9,2020
1,Black,Female,Not Hispanic,31,39415,9,2020
1,AIAN,Male,Not Hispanic,31,174,9,2020
1,AIAN,Female,Not Hispanic,31,193,9,2020
1,Asian,Male,Not Hispanic,31,14778,9,2020
1,Asian,Female,Not Hispanic,31,16339,9,2020
1,NHOPI,Male,Not Hispanic,31,37,9,2020
1,NHOPI,Female,Not Hispanic,31,38,9,2020
1,TOM,Male,Not Hispanic,31,1951,9,2020
1,TOM,Female,Not Hispanic,31,2017,9,2020
1,White,Male,Hispanic,31,48865,9,2020
1,White,Female,Hispanic,31,44177,9,2020
1,Black,Male,Hispanic,31,1507,9,2020
1,Black,Female,Hispanic,31,1774,9,2020
1,AIAN,Male,Hispanic,31,1366,9,2020
